# thres	dev	spec	spec_err	nullsp	excess
88	-1.5	1.472581625092298	0.06041581860717608	1.946753244802646	0.47417161971034805
93	-1.4	1.5001505254896825	0.06201083866463902	1.9617029971813316	0.46155247169164904
98	-1.3	1.5293809890043097	0.06167059884368884	1.9743624481536841	0.44498145914937437
102	-1.2	1.555061874348022	0.06205772988116044	1.984549168013489	0.429487293665467
106	-1.1	1.5773071877599738	0.062327922637075914	1.993403646707074	0.4160964589471001
111	-1.0	1.609185246624919	0.06163392726839127	2.006606118119418	0.3974208714944989
116	-0.9	1.640951022523121	0.06167460122595163	2.0187365766506793	0.3777855541275583
120	-0.8	1.6665764954772213	0.06139767961144432	2.0287243051470236	0.3621478096698023
124	-0.7	1.6856112741684985	0.06094818758288576	2.0371844517373336	0.3515731775688351
129	-0.6	1.715343790595709	0.06052352711174764	2.047650419266335	0.332306628670626
134	-0.5	1.7420461344195917	0.06047481529124202	2.05704258395302	0.31499644953342854
138	-0.3999999999999999	1.7651947715670522	0.06005124385644021	2.063832639534376	0.2986378679673236
142	-0.30000000000000004	1.7891137201062972	0.059323637279627965	2.0699960886490723	0.28088236854277504
147	-0.19999999999999996	1.8131391540559594	0.05796212052496101	2.0765715122441435	0.2634323581881841
152	-0.10000000000000009	1.8346228840061678	0.05682692094318032	2.0821216794517587	0.24749879544559095
156	0.0	1.8473300194211788	0.05584978821957984	2.085404536866146	0.238074517444967
160	0.10000000000000009	1.8606123596480284	0.05505796680724321	2.087880238314292	0.22726787866626363
165	0.19999999999999996	1.8706377552506777	0.05442903730607688	2.0895816724734875	0.21894391722280981
170	0.30000000000000004	1.8783327656469908	0.05374957656300684	2.089760864573071	0.21142809892608017
174	0.3999999999999999	1.88019762202948	0.05310274443252219	2.088194733385419	0.20799711135593912
178	0.5	1.875466915101243	0.05299984898412553	2.085350171929516	0.2098832568282729
183	0.6000000000000001	1.858728297962325	0.053406889074606355	2.0793510887919755	0.22062279082965053
188	0.7000000000000002	1.8353459668284438	0.0540284926824191	2.069387434228703	0.23404146740025933
192	0.7999999999999998	1.8112713339505144	0.05498803257711698	2.0568869939469074	0.245615659996393
196	0.8999999999999999	1.778421637886878	0.05641744372541026	2.0403967697284635	0.2619751318415855
201	1.0	1.7225838568735525	0.059435162420110134	2.011493645066678	0.2889097881931255
206	1.1	1.6501972626883414	0.06227433243253044	1.9698169574248896	0.31961969473654817
210	1.2000000000000002	1.5861035119454867	0.06484603288843907	1.9232720586768088	0.3371685467313221
214	1.2999999999999998	1.5082304673357048	0.06729889027467365	1.859785883736033	0.3515554164003283
219	1.4	1.3826610828765675	0.06817783072305966	1.7352608326600039	0.35259974978343633
224	1.5	1.223612323661306	0.07122614617570013	1.5266587687501079	0.30304644508880196
