# thres	dev	spec	spec_err	nullsp	excess
78	-1.5	1.5721114407329633	0.049514844507005315	1.9006869491194611	0.32857550838649785
83	-1.4	1.624202258961693	0.04841778616653533	1.9337464551034684	0.30954419614177553
87	-1.3	1.656050137758571	0.046994654230275205	1.9551329081351014	0.2990827703765304
91	-1.2	1.690032720983719	0.0454311499231141	1.9733564218064372	0.2833237008227183
96	-1.1	1.7234065287818028	0.04429308827083274	1.992024554742033	0.2686180259602302
100	-1.0	1.7445690963877665	0.043496197160916315	2.0035708169337996	0.2590017205460331
104	-0.9	1.7623869976873603	0.04327020708924812	2.012682724647965	0.25029572696060476
109	-0.8	1.7796664136231388	0.04293118963382992	2.022103279111427	0.24243686548828802
113	-0.7	1.7906276257166363	0.04305544115790496	2.0279162619756383	0.2372886362590021
117	-0.6	1.79895078986903	0.04289513471082214	2.0327318617564987	0.23378107188746866
122	-0.5	1.8077286417586311	0.04301773424279984	2.0372612332850024	0.2295325915263713
126	-0.3999999999999999	1.811961630622707	0.043200221632322185	2.039937671597291	0.22797604097458368
130	-0.30000000000000004	1.8133707113393194	0.043581631692188705	2.0421119712769222	0.22874125993760286
134	-0.19999999999999996	1.8151043243905483	0.044014095316065996	2.043798638635836	0.22869431424528774
139	-0.10000000000000009	1.8165680727679914	0.04417347775119066	2.0451105478741773	0.22854247510618597
143	0.0	1.8174505800740477	0.044182195359943305	2.0459990529069065	0.22854847283285884
147	0.10000000000000009	1.81864709104636	0.04397560916595864	2.0463319139650005	0.22768482291864056
152	0.19999999999999996	1.819792381139588	0.04348902868293085	2.046086961301097	0.22629458016150883
156	0.30000000000000004	1.8196828868239168	0.04369253078979136	2.0455086697448706	0.2258257829209538
160	0.3999999999999999	1.816663955404544	0.04385162632940726	2.0442958102972546	0.22763185489271054
164	0.5	1.8140209676197925	0.04353619157120663	2.0427123763641517	0.22869140874435923
169	0.6000000000000001	1.809949263252625	0.04296023562341003	2.0394911246840874	0.22954186143146238
173	0.7000000000000002	1.8045667644473662	0.04256566989064378	2.0355308145766022	0.23096405012923604
177	0.7999999999999998	1.7954806089678141	0.042471773200143045	2.029776316029001	0.23429570706118708
182	0.8999999999999999	1.7780716660413225	0.04283148520109675	2.0194208167952863	0.2413491507539638
186	1.0	1.7576659014364169	0.04356450270215533	2.0082191280889754	0.2505532266525585
190	1.1	1.7292171720441176	0.04489162478086016	1.993063186208208	0.26384601416409037
195	1.2000000000000002	1.6840637556620413	0.04669982137409512	1.9645112024827394	0.2804474468206981
199	1.2999999999999998	1.6331541868450952	0.048388071663072615	1.9329475942455228	0.2997934074004276
203	1.4	1.570736855125432	0.05026090127932014	1.8895690179736044	0.3188321628481725
208	1.5	1.4768055465383125	0.05302329920608769	1.8182571998735793	0.3414516533352667
