# thres	dev	spec	spec_err	nullsp	excess
49	-1.5	1.441315335339426	0.054920438940588734	1.8235463536117598	0.38223101827233386
55	-1.4	1.5150811279182532	0.05259126564903692	1.8786308170125803	0.36354968909432706
60	-1.3	1.579554910129161	0.051050938132045344	1.919003825856847	0.3394489157276859
66	-1.2	1.6474692733095961	0.04823161204959308	1.9607086450739686	0.31323937176437244
71	-1.1	1.6911911360117464	0.04701790305342713	1.9872057212576701	0.2960145852459237
77	-1.0	1.7308288835775252	0.04682448427682529	2.0091913209199146	0.2783624373423894
83	-0.9	1.7534594652662996	0.04709778006026283	2.0236534547937652	0.27019398952746565
88	-0.8	1.7645556364545365	0.04758752978085532	2.031899582738849	0.26734394628431235
94	-0.7	1.7734401900944017	0.048216102168308156	2.0384845972561023	0.26504440716170063
99	-0.6	1.7796972670604254	0.048254550344911815	2.0420784183779706	0.26238115131754514
105	-0.5	1.7886384978368934	0.047651065242932326	2.045113063652627	0.25647456581573347
111	-0.3999999999999999	1.7937222586713062	0.04734876824399794	2.047271769832562	0.2535495111612558
116	-0.30000000000000004	1.7982941787532996	0.046761135241782825	2.0484021086480277	0.2501079298947282
122	-0.19999999999999996	1.8060290531832088	0.04588476825478495	2.049298845318396	0.24326979213518718
127	-0.10000000000000009	1.8100654174766593	0.04545858595301564	2.0497345424217466	0.2396691249450873
133	0.0	1.816078135591287	0.045029146704263175	2.049888345609728	0.23381021001844116
139	0.10000000000000009	1.8215253374224305	0.04425395818726843	2.0497273105949407	0.22820197317251023
144	0.19999999999999996	1.8253748679848336	0.04349173862700745	2.0492556722597466	0.22388080427491297
150	0.30000000000000004	1.828949614069414	0.04279504592871539	2.048292618461703	0.21934300439228926
155	0.3999999999999999	1.8302262771647322	0.04215232985760399	2.047061589966251	0.21683531280151902
161	0.5	1.829693650142331	0.041716744236909034	2.045054049732003	0.2153603995896718
167	0.6000000000000001	1.8266052809619076	0.04156992764037813	2.042215759884874	0.21561047892296625
172	0.7000000000000002	1.8236925288216956	0.04156711997702179	2.0391086170638424	0.21541608824214675
178	0.7999999999999998	1.816663734623012	0.04146448175807735	2.0342187977197805	0.21755506309676864
183	0.8999999999999999	1.8071911777171372	0.04183155823220759	2.0283764212741526	0.2211852435570154
189	1.0	1.791161058447674	0.042506214513869725	2.0191950979506763	0.22803403950300227
195	1.1	1.7704733668338217	0.04349730775871409	2.0064868519397985	0.23601348510597675
200	1.2000000000000002	1.747714626089165	0.04502555499710408	1.9919740658220728	0.24425943973290787
206	1.2999999999999998	1.710350505029933	0.047608423907173826	1.9668748252053712	0.25652432017543814
211	1.4	1.672325639599022	0.050029748888756	1.938254139483732	0.26592849988471
217	1.5	1.6087649328908415	0.054106143176635986	1.8875070997065202	0.27874216681567865
