# thres	dev	spec	spec_err	nullsp	excess
98	-1.5	1.4496947831205584	0.05337609258684142	1.9080478858337344	0.458353102713176
102	-1.4	1.473904759758243	0.053259182907751945	1.923201538740455	0.449296778982212
106	-1.3	1.5004267222410808	0.05301428362350605	1.9364648525026045	0.4360381302615237
110	-1.2	1.5279587012793108	0.05265270910001712	1.949920020797704	0.42196131951839333
114	-1.1	1.5482779877235502	0.05266155553259128	1.9616202888129326	0.4133423010893824
118	-1.0	1.5727823662789397	0.05268179608350877	1.9718773872207969	0.3990950209418571
122	-0.9	1.5947780475893236	0.05237957246854131	1.9822263721484592	0.3874483245591356
126	-0.8	1.6128094091276415	0.0526364969208064	1.9917255528589597	0.3789161437313182
130	-0.7	1.6313358436066772	0.052382991181287954	2.000041995606259	0.368706151999582
134	-0.6	1.6470664338116214	0.05302740154817219	2.0073394824008464	0.36027304858922493
138	-0.5	1.6643810337507492	0.05316526453899781	2.014025358818432	0.34964432506768284
143	-0.3999999999999999	1.6924030607502316	0.05269662675105572	2.02112517472756	0.3287221139773284
147	-0.30000000000000004	1.711732844167489	0.052140315514199044	2.0262931749031874	0.31456033073569833
151	-0.19999999999999996	1.729269481723855	0.051581088663533295	2.0311796653591045	0.3019101836352496
155	-0.10000000000000009	1.7447908233729834	0.051172784979272766	2.0352619436066366	0.2904711202336532
159	0.0	1.7542164299677563	0.05071767638932464	2.0382637726145694	0.2840473426468131
163	0.10000000000000009	1.7656701892561568	0.049783681926503766	2.0406446163193093	0.27497442706315245
167	0.19999999999999996	1.777192353263517	0.048762097610055545	2.0420230349343984	0.2648306816708814
171	0.30000000000000004	1.786484191688801	0.04731346552260512	2.0424639642885314	0.25597977259973037
175	0.3999999999999999	1.79361828935326	0.04580263776452903	2.041038761957075	0.24742047260381517
180	0.5	1.788307579079664	0.04468311588556056	2.036844557902019	0.24853697882235504
184	0.6000000000000001	1.7756291526589065	0.044200623688234866	2.0309198382745386	0.25529068561563206
188	0.7000000000000002	1.7579206653883244	0.043872640347720336	2.022631645234434	0.2647109798461096
192	0.7999999999999998	1.7349976997057528	0.0438556016193238	2.0103512907353056	0.2753535910295528
196	0.8999999999999999	1.7023305098634336	0.044526518031044494	1.9927554202677293	0.29042491040429574
200	1.0	1.6564616326822694	0.0453710219952461	1.9675828237050257	0.31112119102275626
204	1.1	1.6103067238758406	0.04518572331863263	1.9323831124479205	0.3220763885720799
208	1.2000000000000002	1.5441500178263758	0.04611607760840465	1.886307142899148	0.3421571250727722
212	1.2999999999999998	1.4770921021813483	0.046994322619314424	1.8161176626220985	0.33902556044075016
216	1.4	1.3926684391596789	0.04852366020489273	1.7091883348080363	0.3165198956483575
220	1.5	1.2589918870396355	0.053664721589535676	1.5213198279092361	0.26232794086960065
