# thres	dev	spec	spec_err	nullsp	excess
101	-1.5	1.5149727200019276	0.05425102149858886	1.9422274643812232	0.42725474437929556
106	-1.4	1.5455491433868882	0.055268844596364254	1.9565374374702922	0.410988294083404
111	-1.3	1.5777586263149832	0.055507450061201884	1.9696413432070126	0.39188271689202936
116	-1.2	1.609234485453073	0.055422365992314135	1.9817378218014612	0.3725033363483883
121	-1.1	1.6367535307996859	0.05493779507822534	1.9922405934980119	0.355487062698326
126	-1.0	1.6632433456417859	0.05403441865829424	2.0014830851739203	0.3382397395321344
131	-0.9	1.6866888190437623	0.053141632846998535	2.0102421186014086	0.3235532995576462
136	-0.8	1.7120874716094105	0.05241886353703764	2.0181839560199926	0.306096484410582
141	-0.7	1.7336334628535375	0.0516436553987532	2.0249529311170513	0.29131946826351385
146	-0.6	1.7556091203179223	0.05077410837951919	2.0312165610945403	0.27560744077661803
151	-0.5	1.7712730731754385	0.0501282058060327	2.03655093881661	0.2652778656411714
156	-0.3999999999999999	1.7888469830563611	0.049401657501564625	2.0413063500772575	0.25245936702089633
161	-0.30000000000000004	1.8076283119407934	0.048454876191079355	2.0455702478376594	0.23794193589686596
166	-0.19999999999999996	1.8204653113658427	0.04771256673880034	2.0490399418472567	0.22857463048141402
171	-0.10000000000000009	1.833855467041637	0.046609375215669845	2.051858439225193	0.2180029721835559
176	0.0	1.843527988642439	0.045707189938766005	2.054034661091613	0.2105066724491742
181	0.10000000000000009	1.8508962764065522	0.045143510156751644	2.0555837109222184	0.20468743451566618
186	0.19999999999999996	1.856133836840662	0.045077211968277485	2.056423950697748	0.20029011385708628
191	0.30000000000000004	1.858165997548975	0.04487152693816659	2.056396625028804	0.1982306274798291
196	0.3999999999999999	1.8593403963926398	0.044522347025990415	2.0555649699587506	0.19622457356611078
201	0.5	1.8553709121319395	0.04431470981570904	2.0536995923594423	0.19832868022750283
206	0.6000000000000001	1.8490778770124312	0.04448000095572917	2.050162820603303	0.2010849435908717
211	0.7000000000000002	1.8385178015058632	0.044574438523004245	2.044719063434253	0.20620126192838995
216	0.7999999999999998	1.8228288028803892	0.044978111703477174	2.0361023204880864	0.2132735176076972
221	0.8999999999999999	1.796973200930154	0.04623756613057024	2.021742099724532	0.2247688987943779
226	1.0	1.7553645292183164	0.04917749134046665	1.998672736420024	0.24330820720170765
231	1.1	1.6943581555541427	0.05233544670484157	1.9607239497325748	0.2663657941784321
236	1.2000000000000002	1.608990639262026	0.057557714284474426	1.8944209699445052	0.28543033068247925
241	1.2999999999999998	1.466128275746366	0.06353086411866918	1.7752304010857323	0.3091021253393662
246	1.4	1.2554382172808958	0.06567394418695888	1.5465282100770092	0.2910899927961135
251	1.5	0.9659191827251934	0.06557098882077167	1.1686609615012138	0.2027417787760204
