# thres	dev	spec	spec_err	nullsp	excess
112	-1.5	1.5130155683118198	0.054511550664058536	1.9154998883887386	0.4024843200769188
116	-1.4	1.5433799399368	0.05405095531934836	1.9321252537043985	0.38874531376759847
120	-1.3	1.5731638954728953	0.05346535945872406	1.9476408310171547	0.3744769355442594
123	-1.2	1.591886249771263	0.05357196204335731	1.9589137043812226	0.36702745460995967
126	-1.1	1.6144353357919403	0.05299258061767503	1.969910713061617	0.3554753772696766
130	-1.0	1.6407913298994607	0.05228700119574326	1.9828824117429982	0.3420910818435374
134	-0.9	1.6666255319594636	0.051756542191137594	1.9948431498181594	0.32821761785869574
137	-0.8	1.6865938922585257	0.051615116077524614	2.003532616797936	0.3169387245394104
140	-0.7	1.7095028242548496	0.05075608600923005	2.011488553654	0.30198572939915036
144	-0.6	1.7389283310801278	0.04980857010084174	2.0217436385781227	0.2828153074979949
148	-0.5	1.7661364799794652	0.04921441701091295	2.031025999409487	0.2648895194300216
151	-0.3999999999999999	1.7853951862036632	0.047977768490722425	2.0374190500132583	0.2520238638095951
154	-0.30000000000000004	1.8014720304413843	0.04709985979863678	2.042982697721894	0.24151066728050963
158	-0.19999999999999996	1.8205578829106674	0.04641775509657316	2.0490347046776867	0.22847682176701922
162	-0.10000000000000009	1.8362361001140073	0.04610190045197411	2.053553080894279	0.2173169807802715
165	0.0	1.845271603754438	0.04584946281654217	2.0558022874452573	0.21053068369081918
168	0.10000000000000009	1.8533446839951124	0.045371684120730456	2.0572526219228546	0.2039079379277422
172	0.19999999999999996	1.8633659446853446	0.044186327363764814	2.058141034536089	0.19477508985074454
176	0.30000000000000004	1.8659003600740771	0.04349066352913731	2.05742384622476	0.19152348615068293
179	0.3999999999999999	1.863436698729365	0.043362799287817486	2.0554766017679333	0.19203990303856844
182	0.5	1.8569388835304703	0.043405621020380224	2.0520689060534947	0.19513002252302436
186	0.6000000000000001	1.8393512803312342	0.044162572732382645	2.045107150288813	0.205755869957579
190	0.7000000000000002	1.815381780207564	0.04503274144977584	2.034710259220663	0.21932847901309915
193	0.7999999999999998	1.7893225649138302	0.04674295531681067	2.0239485944757893	0.2346260295619591
196	0.8999999999999999	1.7569476820405132	0.048595687987266066	2.0106064683988296	0.2536587863583164
200	1.0	1.7078692000638773	0.05019598302213993	1.987915568996753	0.2800463689328756
204	1.1	1.6539921825100692	0.05192527374345924	1.9574668974843021	0.30347471497423295
207	1.2000000000000002	1.6085471150615716	0.05232967201771377	1.9273757376127048	0.3188286225511332
210	1.2999999999999998	1.554501899927101	0.0533960072923868	1.8893511495064326	0.3348492495793316
214	1.4	1.4818470061826146	0.055338499827592195	1.8231227191354324	0.3412757129528179
218	1.5	1.3776955011967928	0.05641078990532939	1.7231461224168485	0.34545062122005565
