# thres	dev	spec	spec_err	nullsp	excess
52	-1.5	1.4859553675142834	0.05863218891372026	1.9789109271024563	0.49295555958817294
57	-1.4	1.5199651831310037	0.059604757141342266	1.993928844302114	0.4739636611711102
62	-1.3	1.5532653149759559	0.059820411113075685	2.0061084286602258	0.4528431136842699
67	-1.2	1.582131770278062	0.06016779281644394	2.0171306371894167	0.4349988669113547
71	-1.1	1.6106038867514143	0.06006968777383612	2.0251273841929405	0.41452349744152617
76	-1.0	1.6418983908447877	0.05969899881357325	2.0344347661238134	0.39253637527902563
81	-0.9	1.6677815103287015	0.05908450684482934	2.0425988359025413	0.37481732557383984
85	-0.8	1.6861756090480315	0.058850149974188984	2.0480163081310914	0.3618406990830598
90	-0.7	1.708037045441768	0.05829470886698277	2.054166547279555	0.346129501837787
95	-0.6	1.7284947221906108	0.057792799960229096	2.0594039337055836	0.33090921151497277
100	-0.5	1.7484721474119023	0.05741032910697004	2.064126022618667	0.3156538752067646
104	-0.3999999999999999	1.7628816296859933	0.05686828912734698	2.0676082062554033	0.30472657656941005
109	-0.30000000000000004	1.7778469049307146	0.05645551912360954	2.0711196563629812	0.2932727514322666
114	-0.19999999999999996	1.7908342646537967	0.05598143155625409	2.073833793178802	0.2829995285250051
118	-0.10000000000000009	1.7976853081736106	0.05580332366114806	2.0754710220761683	0.2777857139025577
123	0.0	1.8031738925367151	0.05557991449793204	2.0768906895449275	0.2737167970082124
128	0.10000000000000009	1.8052002793799071	0.05561098418343063	2.077563582772058	0.2723633033921511
132	0.19999999999999996	1.8026829408766203	0.055779384075525386	2.0774855430619406	0.27480260218532027
137	0.30000000000000004	1.7978820868110983	0.05599067598894917	2.0765557338338385	0.2786736470227402
142	0.3999999999999999	1.7900088086037353	0.05659028870834659	2.074661687375402	0.28465287877166645
146	0.5	1.7826995651373985	0.05674181027555234	2.072517471782573	0.2898179066451745
151	0.6000000000000001	1.7701088423828468	0.057170742223162034	2.068417230940098	0.29830838855725106
156	0.7000000000000002	1.7504998641655196	0.0574138119358019	2.0625810644979006	0.31208120033238096
161	0.7999999999999998	1.7256823114332516	0.05745279369576771	2.0544753850763926	0.32879307364314103
165	0.8999999999999999	1.70066763548418	0.05755426495789135	2.046093006988954	0.3454253715047737
170	1.0	1.667128700627858	0.05727285571648407	2.0319465547134055	0.36481785408554757
175	1.1	1.6265188620266053	0.05700718285334463	2.0107358218187903	0.38421695979218495
179	1.2000000000000002	1.5832133962463464	0.05720856137724382	1.9873914467367066	0.40417805049036026
184	1.2999999999999998	1.5097381573037254	0.05639618451236862	1.9452405350732453	0.43550237776951994
189	1.4	1.426614027146714	0.05561436592726081	1.8853818205442057	0.45876779339749163
194	1.5	1.3218371597270355	0.054821365243451804	1.7927318370551457	0.4708946773281102
