# thres	dev	spec	spec_err	nullsp	excess
74	-1.5	1.679978890258149	0.05140432742523729	1.9610085139386726	0.28102962368052364
76	-1.4	1.6987433547200863	0.050639478685682	1.969901974021781	0.2711586193016946
79	-1.3	1.723642321094456	0.04934771231235654	1.9822282020824655	0.2585858809880095
82	-1.2	1.747774341717127	0.047966983052525385	1.993297921711119	0.2455235799939921
85	-1.1	1.7699770116180384	0.046674150917400146	2.0032191919947393	0.23324218037670086
88	-1.0	1.7910434537119853	0.045428490122987976	2.0120743578317026	0.22103090411971738
91	-0.9	1.8109828378977386	0.044179183295573264	2.0200329612885364	0.20905012339079776
94	-0.8	1.8307696568181413	0.0429366597195	2.026964316514208	0.19619465969606686
97	-0.7	1.8493180719224496	0.041582040281811415	2.0333010560984883	0.18398298417603876
100	-0.6	1.8657762490410712	0.04041172609922794	2.0388604929244467	0.1730842438833755
102	-0.5	1.8756607500821936	0.03966582099574649	2.0421844063583854	0.1665236562761918
105	-0.3999999999999999	1.8902163044513216	0.03862846760733359	2.046549610315301	0.15633330586397953
108	-0.30000000000000004	1.9028438278886008	0.03756946212881787	2.0501167510804006	0.14727292319179974
111	-0.19999999999999996	1.9135963018353106	0.03675530268970333	2.053058350950992	0.13946204911568127
114	-0.10000000000000009	1.9225443363768542	0.03595069828727812	2.055346695159793	0.13280235878293878
117	0.0	1.9296934054580275	0.03519847734926934	2.0569479284992234	0.1272545230411959
120	0.10000000000000009	1.9346774650325032	0.034491223276765744	2.0578417937097977	0.12316432867729454
123	0.19999999999999996	1.9361508747778182	0.0341543502695718	2.05796761917419	0.12181674439637158
126	0.30000000000000004	1.9344552561238926	0.034068099371168684	2.057164284711837	0.12270902858794441
129	0.3999999999999999	1.9292401260623164	0.03422519223922629	2.0554496846070256	0.12620955854470917
132	0.5	1.9201634999709782	0.03472154621501002	2.052583658960629	0.13242015898965076
134	0.6000000000000001	1.9124126297279294	0.03511891375274265	2.05006635352372	0.13765372379579044
137	0.7000000000000002	1.8976356215379668	0.035831055053312404	2.0449844542580444	0.1473488327200776
140	0.7999999999999998	1.8793652116088813	0.0367920971334313	2.0382041293632343	0.158838917754353
143	0.8999999999999999	1.8580638400962204	0.03782905909849448	2.0292741434803845	0.1712103033841641
146	1.0	1.8327234094213616	0.03919430915645671	2.0175517457506316	0.18482833632926998
149	1.1	1.801864808498437	0.040760282912716966	2.0018960471554714	0.20003123865703443
152	1.2000000000000002	1.7655982823631822	0.04273885384585658	1.980992184735652	0.2153939023724698
155	1.2999999999999998	1.720164996892576	0.04487365848191322	1.9530776698640417	0.23291267297146567
158	1.4	1.6684459737154436	0.046619712017917515	1.9167596551942767	0.24831368147883315
160	1.5	1.6288436432697124	0.04828266269748078	1.8861600453946932	0.25731640212498075
