# thres	dev	spec	spec_err	nullsp	excess
36	-1.5	1.22124641163012	0.0443198304846455	1.8262820682511949	0.6050356566210748
42	-1.4	1.2687069571066771	0.050373719436954754	1.8865768422343276	0.6178698851276505
48	-1.3	1.326465045157488	0.05138174054542254	1.924752925626665	0.5982878804691769
54	-1.2	1.364970626449327	0.0555551731468154	1.9592953131802677	0.5943246867309406
60	-1.1	1.377016651285063	0.05691124850013479	1.9848957847505666	0.6078791334655036
66	-1.0	1.3942919213294709	0.06024995670183967	2.001854632089307	0.607562710759836
72	-0.9	1.4008659861182413	0.06468497001479309	2.015709421454114	0.6148434353358727
78	-0.8	1.4095839825083067	0.0679774660924582	2.0242089002853887	0.614624917777082
84	-0.7	1.4337416406032388	0.06848108918286964	2.030331160490352	0.5965895198871132
90	-0.6	1.4487906104125092	0.06935959300647176	2.035768740493136	0.5869781300806269
96	-0.5	1.4704833823086845	0.06932329879591816	2.0395485774147453	0.5690651951060608
101	-0.3999999999999999	1.4792432955055925	0.07037348762167153	2.042949724735629	0.5637064292300364
107	-0.30000000000000004	1.4842369964655817	0.07262911264662565	2.046626617327103	0.5623896208615213
113	-0.19999999999999996	1.4994557546470926	0.07202037909903411	2.0493850097885415	0.549929255141449
119	-0.10000000000000009	1.5041027583244055	0.07265776956754907	2.0514420490277936	0.547339290703388
125	0.0	1.5224633602945998	0.07170088213054056	2.0529093326852372	0.5304459723906374
131	0.10000000000000009	1.53067906976011	0.07144691365230979	2.05415143516379	0.5234723654036799
137	0.19999999999999996	1.5333559610132965	0.07255014781679799	2.054295228267067	0.5209392672537703
143	0.30000000000000004	1.537953729268129	0.0731675767948871	2.0540126858717795	0.5160589566036506
149	0.3999999999999999	1.5496379709299692	0.0714449488185412	2.052177912624187	0.5025399416942176
154	0.5	1.546484406804824	0.07195760950205787	2.0496802100348908	0.5031958032300667
160	0.6000000000000001	1.546530565411134	0.0722839792609159	2.045878420159005	0.4993478547478709
166	0.7000000000000002	1.5401968204667562	0.07046204925131021	2.03991083338952	0.49971401292276374
172	0.7999999999999998	1.5358669480981435	0.067325674793318	2.0316723920496575	0.49580544395151405
178	0.8999999999999999	1.5255579669367905	0.06568363369546774	2.0166526184851827	0.49109465154839227
184	1.0	1.496756537713074	0.06299146234833647	1.9935224074844502	0.49676586977137616
190	1.1	1.4585427744195811	0.062103211788710755	1.961096803467278	0.5025540290476969
196	1.2000000000000002	1.3879798284284024	0.056818349451881855	1.896946622577703	0.5089667941493006
202	1.2999999999999998	1.2764211722898215	0.054972981825097716	1.7969230460203791	0.5205018737305576
208	1.4	1.0743773430405732	0.054461583865030486	1.5614417183602776	0.48706437531970437
214	1.5	0.8410584307436176	0.044965478834197256	1.178777247434373	0.3377188166907553
