# thres	dev	spec	spec_err	nullsp	excess
31	-1.5	1.257624414087988	0.045623149656773034	1.8711105262413434	0.6134861121533555
37	-1.4	1.3419287088313112	0.04802998354905404	1.9482650476640508	0.6063363388327396
44	-1.3	1.3947357342541677	0.051581850962310195	1.9937081473115976	0.5989724130574299
50	-1.2	1.43651154656589	0.05457355285667017	2.018658315929194	0.5821467693633042
57	-1.1	1.478973798339801	0.05787336785819579	2.0389456153058694	0.5599718169660683
63	-1.0	1.4999226381596094	0.06022876015163705	2.0521329178551797	0.5522102796955703
69	-0.9	1.5133585704660428	0.06006017175766826	2.062228232437649	0.548869661971606
76	-0.8	1.5344866305409794	0.06333685019202491	2.0710820533043206	0.5365954227633412
82	-0.7	1.5491479047158798	0.06374496986865644	2.0766596788602683	0.5275117741443884
89	-0.6	1.5667079478379735	0.0646840786559356	2.0815959940916877	0.5148880462537142
95	-0.5	1.5773742716852832	0.06463697661189895	2.084522773288745	0.5071485016034616
101	-0.3999999999999999	1.5809439973540853	0.0662483337962585	2.0873261430230046	0.5063821456689193
108	-0.30000000000000004	1.596410136427461	0.06768057100780872	2.0895232435936553	0.4931131071661943
114	-0.19999999999999996	1.6078457683679097	0.06873159830270628	2.0911716032075462	0.48332583483963654
121	-0.10000000000000009	1.613054932755196	0.06932353013036302	2.0926086673375797	0.4795537345823837
127	0.0	1.613601864278576	0.07032209730672236	2.0930181886962442	0.4794163244176681
133	0.10000000000000009	1.6105167106719362	0.07015264655966548	2.09296698159891	0.48245027092697357
140	0.19999999999999996	1.6069694291352519	0.06973071266484894	2.092507429709516	0.485538000574264
146	0.30000000000000004	1.6024095128049882	0.06784477046713121	2.09156882703403	0.4891593142290416
153	0.3999999999999999	1.5973096785383294	0.0672669367792294	2.0896061669310844	0.49229648839275497
159	0.5	1.594434380119264	0.06697593395208258	2.0867864977370947	0.4923521176178307
165	0.6000000000000001	1.5874568942792067	0.06647986693497193	2.0834690759312213	0.49601218165201466
172	0.7000000000000002	1.5745675839595723	0.06614142401985322	2.078938300550737	0.5043707165911648
178	0.7999999999999998	1.5608461331683585	0.0654121127038547	2.073085059484119	0.5122389263157603
185	0.8999999999999999	1.547140385436363	0.06374783679410961	2.0640830962849464	0.5169427108485833
191	1.0	1.5325483580009451	0.06229420329051772	2.051585977021767	0.5190376190208217
197	1.1	1.5116105620466795	0.059150819114884935	2.0339557212702317	0.5223451592235522
204	1.2000000000000002	1.4661814330583418	0.0574202163849183	2.0000769462094428	0.533895513151101
210	1.2999999999999998	1.4234211044144665	0.051170950129896454	1.9541588037951354	0.530737699380669
217	1.4	1.30410317874142	0.04738549247492751	1.8361249473421077	0.5320217686006878
223	1.5	1.110994517467859	0.04457775410890918	1.5894609098521715	0.47846639238431243
