# thres	dev	spec	spec_err	nullsp	excess
56	-1.5	1.3529947523281778	0.060495218485924505	1.9097178997795339	0.5567231474513561
62	-1.4	1.3906883424412801	0.062307760992418026	1.9354427581005589	0.5447544156592787
67	-1.3	1.415004541512358	0.06523146453351433	1.9542616625322649	0.5392571210199069
73	-1.2	1.4582835398559562	0.06689635132390896	1.9713864161898051	0.513102876333849
78	-1.1	1.476200279139502	0.06801968535906563	1.9840849790119273	0.5078846998724253
84	-1.0	1.508536303889115	0.06929983437179883	1.996858305049022	0.488322001159907
90	-0.9	1.5296336281513698	0.06990347031466243	2.0069170741745395	0.47728344602316963
95	-0.8	1.5476136753382335	0.0700168258791155	2.0153606697146844	0.46774699437645095
101	-0.7	1.5755480466452658	0.06910848695261217	2.0251798851965126	0.4496318385512468
106	-0.6	1.5939885595305265	0.06990101903331992	2.0312572075463327	0.4372686480158061
112	-0.5	1.6168184091500752	0.06901791186020699	2.0379231901314974	0.4211047809814221
118	-0.3999999999999999	1.6336587605123156	0.06975558488242146	2.0442978197686235	0.41063905925630784
123	-0.30000000000000004	1.6487329575911085	0.06987740898398033	2.0488877365375457	0.40015477894643725
129	-0.19999999999999996	1.6616305105896425	0.07115073690530109	2.0534070273592193	0.3917765167695768
134	-0.10000000000000009	1.6741774550542141	0.07104407051810915	2.05696700334237	0.38278954828815603
140	0.0	1.6871040574430398	0.07090489644614499	2.0599905083336743	0.37288645089063444
146	0.10000000000000009	1.7043894287744468	0.06854382404421246	2.062065081741778	0.35767565296733106
151	0.19999999999999996	1.709813838512108	0.06764533881693606	2.0638941263772086	0.3540802878651006
157	0.30000000000000004	1.7101757302004064	0.06657548537838169	2.0640701142736444	0.35389438407323803
162	0.3999999999999999	1.7133889628233823	0.06547783868841477	2.063062995548656	0.34967403272527364
168	0.5	1.712292301703402	0.06540370210361099	2.059673238770615	0.34738093706721296
174	0.6000000000000001	1.707386883879442	0.06465649118812399	2.0534332778050683	0.3460463939256264
179	0.7000000000000002	1.6905292260740574	0.06440870516576275	2.045555534343299	0.35502630826924175
185	0.7999999999999998	1.6567019221104335	0.06393295893613853	2.0294820888685856	0.37278016675815207
190	0.8999999999999999	1.6280754311126817	0.06329169177955862	2.01053429106169	0.3824588599490084
196	1.0	1.5673927793905602	0.06181711171994712	1.9731309467288833	0.40573816733832313
202	1.1	1.4681483894031495	0.061233509236857504	1.9091259074175926	0.44097751801444307
207	1.2000000000000002	1.3771367682565563	0.058828771870172	1.828748637769613	0.45161186951305665
213	1.2999999999999998	1.215696215715085	0.05693190421221014	1.6580423428114517	0.44234612709636667
218	1.4	0.9941569560979434	0.054936748475762937	1.3652081917643861	0.3710512356664427
224	1.5	0.676764288743175	0.04465649453012235	0.8395648613236754	0.1628005725805004
