# thres	dev	spec	spec_err	nullsp	excess
39	-1.5	1.6548149552047042	0.06128892600093672	1.8691393282646251	0.21432437305992091
42	-1.4	1.6951834112979742	0.058367752098087367	1.9011860839923156	0.20600267269434136
46	-1.3	1.744479179182594	0.05521152466225144	1.9357381867435752	0.19125900756098124
49	-1.2	1.7766450250975376	0.052658849616254444	1.9560904194431776	0.17944539434564
53	-1.1	1.805800395819589	0.05037027711311705	1.9783228079276505	0.17252241210806152
56	-1.0	1.8244731453391743	0.04875946205640211	1.991627065671026	0.16715392033185172
59	-0.9	1.8396776636862733	0.04775493061980092	2.0018558654967302	0.16217820181045695
63	-0.8	1.8553312769180115	0.04628184066600431	2.013199683964996	0.15786840704698446
66	-0.7	1.8643562653046215	0.04568152190647873	2.020008676587436	0.1556524112828146
70	-0.6	1.876783599184676	0.044680993103255746	2.027789923641589	0.15100632445691287
73	-0.5	1.8845815939936126	0.044099245090508346	2.0317588580756603	0.14717726408204768
76	-0.3999999999999999	1.889804321828647	0.04389499836531285	2.035294929801492	0.14549060797284508
80	-0.30000000000000004	1.8974694245762402	0.04323314384112381	2.0389979363434816	0.14152851176724135
83	-0.19999999999999996	1.9038773254437078	0.04277869108590533	2.0413778912819875	0.13750056583827974
87	-0.10000000000000009	1.9069988750877473	0.042888367195183776	2.0440009820874985	0.13700210699975113
90	0.0	1.909399305790346	0.04287013242432276	2.045466650761207	0.13606734497086093
93	0.10000000000000009	1.9110206974493804	0.04260818395181199	2.046391300199168	0.13537060274978763
97	0.19999999999999996	1.9150227426597963	0.04154174934962128	2.0468566195079085	0.1318338768481122
100	0.30000000000000004	1.9162559300074067	0.04098485526508681	2.046290551312659	0.13003462130525234
104	0.3999999999999999	1.9161266573398523	0.04053758528262868	2.0447887463417422	0.1286620890018899
107	0.5	1.9137381014862902	0.04036649524506007	2.0416505957914857	0.12791249430519547
110	0.6000000000000001	1.9088843193645983	0.040416596201803406	2.036954671877036	0.1280703525124376
114	0.7000000000000002	1.8916495706606034	0.04168404515233542	2.026974009041166	0.13532443838056274
117	0.7999999999999998	1.8745926983685421	0.042656257685353645	2.0150916146617543	0.1404989162932122
121	0.8999999999999999	1.834750116893008	0.045027213004577064	1.9918275981622855	0.15707748126927745
124	1.0	1.7949971747317182	0.0469052324334284	1.9666886654986009	0.17169149076688273
127	1.1	1.7446474925295286	0.049929600621102	1.9318181337170237	0.18717064118749516
131	1.2000000000000002	1.6616813149752887	0.05545165864123348	1.8666049415451615	0.20492362656987284
134	1.2999999999999998	1.5781030639918294	0.059059574073784704	1.7964909326129166	0.21838786862108717
138	1.4	1.4447379131339253	0.06260492473485087	1.68651554109297	0.24177762795904467
141	1.5	1.3233400466150995	0.0641831152863132	1.580749630074655	0.25740958345955556
