# thres	dev	spec	spec_err	nullsp	excess
42	-1.5	1.4630730346470162	0.057547819230949086	1.8313994931500968	0.36832645850308054
49	-1.4	1.5182384121514778	0.05460871542769342	1.8977867926906313	0.3795483805391535
56	-1.3	1.5866808407069388	0.05499631255822857	1.945410800569308	0.3587299598623692
63	-1.2	1.6342939212857022	0.055874322412614565	1.9822266189297462	0.347932697644044
69	-1.1	1.674869485070079	0.05575214936967076	2.0042403306129453	0.32937084554286633
76	-1.0	1.7062759164022054	0.055845786923763914	2.0239338564094314	0.3176579400072259
83	-0.9	1.728002674607049	0.057307163136500396	2.0369177773300704	0.3089151027230215
89	-0.8	1.7428678330356262	0.057845121859563677	2.044578308532726	0.30171047549709984
96	-0.7	1.7632098004646466	0.058105043387224296	2.0512260097028387	0.28801620923819216
103	-0.6	1.7764660382828261	0.05812116570841044	2.0559815005940343	0.27951546231120816
110	-0.5	1.7902508126264283	0.057667540071971564	2.0593189904713265	0.2690681778448982
116	-0.3999999999999999	1.8001921326867436	0.05726753712182625	2.061303719834008	0.26111158714726446
123	-0.30000000000000004	1.8075456538320103	0.05711120380047125	2.062775144756077	0.2552294909240669
130	-0.19999999999999996	1.815647103448676	0.056573083872562546	2.064105188959241	0.24845808551056514
136	-0.10000000000000009	1.8221785268497264	0.05627414988468281	2.0648733248578037	0.24269479800807736
143	0.0	1.8260561787396388	0.05594628830102724	2.0654029719591063	0.2393467932194675
150	0.10000000000000009	1.830939110183727	0.055134917026686256	2.0654496386860743	0.23451052850234744
156	0.19999999999999996	1.8338337735575048	0.05472957925455954	2.0651450435098666	0.23131126995236184
163	0.30000000000000004	1.834858748040647	0.05446911295452406	2.0643844442633483	0.22952569622270125
170	0.3999999999999999	1.8339031348162034	0.054174113765499896	2.06295457077108	0.22905143595487676
176	0.5	1.8328500781692967	0.053798900228963914	2.061304609132733	0.22845453096343626
183	0.6000000000000001	1.8309693883510427	0.053605630206059705	2.058399385612474	0.22742999726143132
190	0.7000000000000002	1.8239407361958113	0.05391978723138325	2.054404334318155	0.23046359812234352
197	0.7999999999999998	1.8144545382946597	0.05421426534010021	2.0490279344917433	0.2345733961970835
203	0.8999999999999999	1.8011197135212411	0.05509690200971797	2.042898138760769	0.24177842523952808
210	1.0	1.7849547489653117	0.05547466203058175	2.033019738868836	0.2480649899035241
217	1.1	1.763626123612072	0.05588415991230852	2.0189652092704096	0.2553390856583375
223	1.2000000000000002	1.732201375538119	0.05728827883039043	2.000199482370554	0.2679981068324351
230	1.2999999999999998	1.6784145703387499	0.05960332354515	1.9651731767429719	0.286758606404222
237	1.4	1.5960082473807855	0.06251863197701302	1.900062390950474	0.3040541435696884
244	1.5	1.461718164407251	0.06752724672477094	1.7697141799392906	0.3079960155320396
